2021-07-19 20:40:52,516 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in casterwheel-3
2021-07-19 20:40:52,650 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-07-19 23:22:26,126 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2021-07-19 23:22:26,652 INFO  SwAddin.cs: 299 - Save is required
2021-07-19 23:22:26,653 INFO  SwAddin.cs: 313 - Saving assembly
2021-07-19 23:22:26,654 INFO  SwAddin.cs: 316 - Opening property manager
2021-07-19 23:22:26,760 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2021-07-19 23:22:26,890 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Assem1
2021-07-19 23:22:26,891 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem1
2021-07-19 23:22:26,892 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-07-19 23:22:26,893 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-07-19 23:22:26,894 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part4-1
2021-07-19 23:22:26,896 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Part4-1
2021-07-19 23:22:26,897 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part4-1
2021-07-19 23:22:26,898 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part3-1
2021-07-19 23:22:26,899 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Part3-1
2021-07-19 23:22:26,900 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part3-1
2021-07-19 23:22:26,900 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part1-1
2021-07-19 23:22:26,901 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Part1-1
2021-07-19 23:22:26,903 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part1-1
2021-07-19 23:22:26,903 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-1
2021-07-19 23:22:26,905 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Part2-1
2021-07-19 23:22:26,906 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-1
2021-07-19 23:22:26,907 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part5-1
2021-07-19 23:22:26,907 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Part5-1
2021-07-19 23:22:26,909 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part5-1
2021-07-19 23:22:26,909 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2021-07-19 23:22:26,910 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Assem1
2021-07-19 23:22:26,911 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1
2021-07-19 23:22:26,912 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-07-19 23:22:26,913 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-07-19 23:22:26,914 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part4-1
2021-07-19 23:22:26,915 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Part4-1
2021-07-19 23:22:26,916 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part4-1
2021-07-19 23:22:26,916 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-1
2021-07-19 23:22:26,917 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Part3-1
2021-07-19 23:22:26,918 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-1
2021-07-19 23:22:26,920 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part1-1
2021-07-19 23:22:26,927 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Part1-1
2021-07-19 23:22:26,928 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part1-1
2021-07-19 23:22:26,929 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-1
2021-07-19 23:22:26,929 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Part2-1
2021-07-19 23:22:26,931 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-1
2021-07-19 23:22:26,931 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part5-1
2021-07-19 23:22:26,932 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Part5-1
2021-07-19 23:22:26,933 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part5-1
2021-07-19 23:22:28,732 INFO  SwAddin.cs: 339 - Loading config tree
2021-07-19 23:22:28,733 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-07-19 23:22:28,755 INFO  SwAddin.cs: 344 - Showing property manager
2021-07-19 23:27:01,471 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2021-07-19 23:27:01,827 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
